timestamp,target_generation_wh,target_average_power_w,pv_instantaneous_power_w,pv_normalised_output_kw_per_kw,pv_temperature_c,pv_voltage_v,pv_samples_per_hour,date,target_generation_kwh,capacity_factor,sat_shortwave_radiation,sat_direct_radiation,sat_diffuse_radiation,sat_direct_normal_irradiance,sat_global_tilted_irradiance,sat_terrestrial_radiation,sat_is_day,sat_sunshine_duration,weather_temperature_2m,weather_relative_humidity_2m,weather_dew_point_2m,weather_apparent_temperature,weather_precipitation,weather_rain,weather_weather_code,weather_pressure_msl,weather_surface_pressure,weather_cloud_cover,weather_cloud_cover_low,weather_cloud_cover_mid,weather_cloud_cover_high,weather_wind_speed_10m,weather_wind_direction_10m,weather_wind_gusts_10m,weather_vapour_pressure_deficit,weather_is_day,weather_sunshine_duration,plant_name,pvoutput_target_sid,system_size_w,latitude,longitude,array_tilt_deg,array_azimuth_openmeteo_deg,timezone,hour,month,day_of_year,hour_sin,hour_cos,doy_sin,doy_cos,clearness_index_ghi_over_terrestrial,diffuse_fraction,direct_fraction,gti_to_ghi_ratio,is_daylight_by_radiation,dataset_resolution
2024-01-01 05:00:00+10:00,231.0,450.0,388.14285714285717,0.011500000000000002,,,7,2024-01-01,0.231,0.011538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,17.5,97,17.0,17.7,0.0,0.0,3,1018.1,941.3,100,100,0,100,4.4,107,9.5,0.06,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,5,1,1,0.9659258262890683,0.25881904510252074,0.017201575418260506,0.9998520419557735,,,,,0,hourly
2024-01-01 06:00:00+10:00,1699.0,1699.0,1699.0,0.043500000000000004,,,12,2024-01-01,1.699,0.043564102564102564,16.0,0.0,16.0,0.0,16.0,131.3,1,0.0,17.8,95,17.0,17.9,0.0,0.0,3,1018.6,941.9,100,100,0,94,4.61,103,9.8,0.11,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,6,1,1,1.0,6.123233995736766e-17,0.017201575418260506,0.9998520419557735,0.12185833968012184,1.0,0.0,1.0,1,hourly
2024-01-01 07:00:00+10:00,2934.0,2934.0,2933.25,0.07533333333333334,,,12,2024-01-01,2.934,0.07523076923076923,95.0,16.0,79.0,52.5,94.7,430.8,1,0.0,18.4,92,17.1,18.0,0.1,0.1,51,1019.4,942.8,100,100,0,64,5.42,95,11.2,0.16,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,7,1,1,0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735,0.22051996285979572,0.8315789473684211,0.16842105263157894,0.996842105263158,1,hourly
2024-01-01 08:00:00+10:00,5420.0,5420.0,5420.583333333333,0.13891666666666666,,,12,2024-01-01,5.42,0.13897435897435897,221.0,47.0,174.0,92.5,220.7,719.0,1,973.96,19.2,88,17.1,18.8,0.3,0.3,51,1019.9,943.4,100,96,0,100,5.6,90,11.7,0.27,1,973.96,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,8,1,1,0.8660254037844387,-0.49999999999999983,0.017201575418260506,0.9998520419557735,0.30737134909596664,0.7873303167420814,0.21266968325791855,0.9986425339366515,1,hourly
2024-01-01 09:00:00+10:00,8478.0,8478.0,8478.0,0.21741666666666667,,,12,2024-01-01,8.478,0.2173846153846154,316.0,96.0,220.0,139.2,315.8,975.7,1,2375.16,20.5,82,17.3,20.4,0.3,0.3,51,1019.6,943.5,100,61,1,100,5.0,89,11.8,0.44,1,2375.16,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,9,1,1,0.7071067811865476,-0.7071067811865475,0.017201575418260506,0.9998520419557735,0.323870042021113,0.6962025316455697,0.3037974683544304,0.9993670886075949,1,hourly
2024-01-01 10:00:00+10:00,11483.0,11483.0,11482.833333333334,0.29433333333333334,,,12,2024-01-01,11.483,0.29443589743589743,578.0,253.0,325.0,302.4,577.9,1183.5,1,3600.0,22.1,74,17.4,22.2,0.2,0.2,51,1019.5,943.8,100,28,6,100,5.22,86,11.7,0.68,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,10,1,1,0.49999999999999994,-0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4883819180397127,0.5622837370242214,0.43771626297577854,0.9998269896193771,1,hourly
2024-01-01 11:00:00+10:00,14549.0,14549.0,14548.5,0.3730833333333334,,,12,2024-01-01,14.549,0.3730512820512821,792.0,449.0,343.0,478.2,792.3,1328.1,1,3600.0,23.0,70,17.3,24.1,0.1,0.1,51,1019.7,944.2,100,41,15,100,5.3,92,12.4,0.84,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,11,1,1,0.258819045102521,-0.9659258262890682,0.017201575418260506,0.9998520419557735,0.5963406370002259,0.43308080808080807,0.5669191919191919,1.0003787878787878,1,hourly
2024-01-01 12:00:00+10:00,16619.0,16619.0,16618.916666666668,0.42616666666666664,,,12,2024-01-01,16.619,0.42612820512820515,669.0,202.0,467.0,204.1,669.3,1399.8,1,3600.0,20.3,79,16.4,20.0,0.3,0.3,51,1019.5,943.3,100,95,47,100,5.94,103,13.4,0.51,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,12,1,1,1.2246467991473532e-16,-1.0,0.017201575418260506,0.9998520419557735,0.4779254179168453,0.6980568011958147,0.30194319880418535,1.0004484304932735,1,hourly
2024-01-01 13:00:00+10:00,15963.0,15963.0,15963.75,0.4093333333333333,,,12,2024-01-01,15.963,0.4093076923076923,472.0,127.0,345.0,128.9,472.1,1393.6,1,2067.23,19.8,85,17.2,19.1,1.2,1.2,55,1019.0,942.7,100,89,52,100,6.23,84,13.6,0.34,1,2067.23,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,13,1,1,-0.2588190451025208,-0.9659258262890683,0.017201575418260506,0.9998520419557735,0.338691159586682,0.7309322033898306,0.2690677966101695,1.0002118644067797,1,hourly
2024-01-01 14:00:00+10:00,16055.0,16055.0,16054.5,0.41158333333333336,,,12,2024-01-01,16.055,0.4116666666666667,417.0,36.0,381.0,38.9,417.0,1309.9,1,0.0,19.6,87,17.5,19.4,0.9,0.9,53,1018.1,941.9,99,62,31,98,5.5,92,13.3,0.29,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,14,1,1,-0.4999999999999998,-0.8660254037844388,0.017201575418260506,0.9998520419557735,0.31834491182533015,0.9136690647482014,0.08633093525179857,1.0,1,hourly
2024-01-01 15:00:00+10:00,12468.0,12468.0,12468.333333333334,0.31958333333333333,,,12,2024-01-01,12.468,0.3196923076923077,468.0,117.0,351.0,143.3,467.9,1154.5,1,2500.42,19.5,89,17.6,19.1,0.7,0.7,53,1017.8,941.6,100,31,72,99,6.04,97,13.2,0.25,1,2500.42,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,15,1,1,-0.7071067811865471,-0.7071067811865479,0.017201575418260506,0.9998520419557735,0.4053702901689043,0.75,0.25,0.9997863247863248,1,hourly
2024-01-01 16:00:00+10:00,5073.0,5073.0,5073.0,0.13008333333333333,,,12,2024-01-01,5.073,0.1300769230769231,282.0,63.0,219.0,95.0,281.8,938.0,1,1050.32,18.9,94,17.8,18.3,0.5,0.5,53,1017.9,941.5,100,99,73,100,6.54,96,14.2,0.14,1,1050.32,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,16,1,1,-0.8660254037844384,-0.5000000000000004,0.017201575418260506,0.9998520419557735,0.3006396588486141,0.776595744680851,0.22340425531914893,0.999290780141844,1,hourly
2024-01-01 17:00:00+10:00,2280.0,2280.0,2279.8333333333335,0.058499999999999996,,,12,2024-01-01,2.28,0.05846153846153846,134.0,2.0,132.0,4.2,134.0,674.9,1,0.0,18.3,96,17.6,17.8,0.3,0.3,51,1018.0,941.4,100,73,46,100,6.21,94,14.7,0.09,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,17,1,1,-0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735,0.19854793302711513,0.9850746268656716,0.014925373134328358,1.0,1,hourly
2024-01-01 18:00:00+10:00,512.0,512.0,511.6666666666667,0.013166666666666667,,,12,2024-01-01,0.512,0.013128205128205127,52.0,0.0,52.0,0.0,52.0,383.4,1,0.0,17.9,97,17.5,17.2,0.3,0.3,51,1018.5,941.8,100,98,88,100,6.53,101,14.3,0.06,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,18,1,1,-1.0,-1.8369701987210297e-16,0.017201575418260506,0.9998520419557735,0.1356285863328117,1.0,0.0,1.0,1,hourly
2024-01-01 19:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-01,0.0,0.0,8.0,0.0,8.0,0.0,8.0,90.3,0,0.0,17.6,100,17.5,17.4,0.4,0.4,51,1018.8,942.0,100,100,97,100,5.39,101,13.8,0.01,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,19,1,1,-0.9659258262890684,0.2588190451025203,0.017201575418260506,0.9998520419557735,0.08859357696567,1.0,0.0,1.0,0,hourly
2024-01-01 20:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.6,100,17.5,16.9,0.7,0.7,53,1018.7,941.9,100,100,94,100,6.38,99,12.8,0.01,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,20,1,1,-0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735,,,,,0,hourly
2024-01-01 21:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.5,100,17.4,16.7,0.7,0.7,53,1018.6,941.8,100,100,100,100,6.59,100,13.2,0.01,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,21,1,1,-0.7071067811865477,0.7071067811865474,0.017201575418260506,0.9998520419557735,,,,,0,hourly
2024-01-01 22:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.3,100,17.3,16.6,0.4,0.4,51,1018.9,942.0,100,100,88,100,6.33,102,14.9,0.01,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,22,1,1,-0.5000000000000004,0.8660254037844384,0.017201575418260506,0.9998520419557735,,,,,0,hourly
2024-01-01 23:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.1,100,17.1,17.3,0.2,0.2,51,1018.7,941.8,100,100,31,99,4.34,105,11.7,0.01,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,23,1,1,-0.25881904510252157,0.9659258262890681,0.017201575418260506,0.9998520419557735,,,,,0,hourly
2024-01-02 05:00:00+10:00,162.0,438.0,356.2,0.01125,,,5,2024-01-02,0.162,0.01123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,97,16.5,17.1,0.6,0.6,53,1016.3,939.5,100,50,78,100,4.03,113,9.9,0.06,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,5,1,2,0.9659258262890683,0.25881904510252074,0.03439806061360801,0.9994082116062598,,,,,0,hourly
2024-01-02 06:00:00+10:00,1906.0,1906.0,1905.4166666666667,0.04883333333333333,,,12,2024-01-02,1.906,0.04887179487179487,29.0,2.0,27.0,16.8,28.9,128.2,1,0.0,17.2,97,16.7,17.5,0.7,0.7,53,1017.1,940.3,100,61,100,100,3.73,110,9.7,0.06,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,6,1,2,1.0,6.123233995736766e-17,0.03439806061360801,0.9994082116062598,0.2262090483619345,0.9310344827586207,0.06896551724137931,0.996551724137931,1,hourly
2024-01-02 07:00:00+10:00,3660.0,3660.0,3660.3333333333335,0.09391666666666666,,,12,2024-01-02,3.66,0.09384615384615384,49.0,3.0,46.0,9.9,48.9,427.6,1,0.0,17.5,96,16.8,17.2,0.4,0.4,51,1017.6,940.9,100,93,96,100,5.06,115,11.2,0.09,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,7,1,2,0.9659258262890683,-0.25881904510252063,0.03439806061360801,0.9994082116062598,0.11459307764265668,0.9387755102040817,0.061224489795918366,0.9979591836734694,1,hourly
2024-01-02 08:00:00+10:00,5033.0,5033.0,5032.75,0.12908333333333333,,,12,2024-01-02,5.033,0.12905128205128205,105.0,2.0,103.0,4.0,105.0,716.2,1,0.0,18.1,92,16.9,17.3,0.3,0.3,51,1017.7,941.1,100,86,100,98,6.23,109,13.3,0.16,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,8,1,2,0.8660254037844387,-0.49999999999999983,0.03439806061360801,0.9994082116062598,0.1466070929907847,0.9809523809523809,0.01904761904761905,1.0,1,hourly
2024-01-02 09:00:00+10:00,8852.0,8852.0,8852.166666666666,0.22691666666666666,,,12,2024-01-02,8.852,0.22697435897435897,205.0,24.0,181.0,34.9,204.9,973.4,1,0.0,18.6,91,17.1,17.5,0.5,0.5,53,1017.5,941.0,100,87,30,100,6.8,110,15.1,0.19,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,9,1,2,0.7071067811865476,-0.7071067811865475,0.03439806061360801,0.9994082116062598,0.21060201356071503,0.8829268292682927,0.11707317073170732,0.9995121951219512,1,hourly
2024-01-02 10:00:00+10:00,10852.0,10852.0,10852.333333333334,0.2783333333333333,,,12,2024-01-02,10.852,0.27825641025641024,349.0,18.0,331.0,21.5,349.0,1181.8,1,0.0,18.6,91,17.1,17.3,0.6,0.6,53,1017.3,940.9,100,35,85,100,7.21,107,15.1,0.19,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,10,1,2,0.49999999999999994,-0.8660254037844387,0.03439806061360801,0.9994082116062598,0.29531223557285496,0.9484240687679083,0.05157593123209169,1.0,1,hourly
2024-01-02 11:00:00+10:00,14463.0,14463.0,14462.666666666666,0.37091666666666673,,,12,2024-01-02,14.463,0.3708461538461538,92.0,1.0,91.0,1.1,92.0,1327.1,1,0.0,18.3,95,17.4,18.2,2.6,2.6,63,1017.6,941.1,100,2,64,100,5.14,103,12.7,0.11,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,11,1,2,0.258819045102521,-0.9659258262890682,0.03439806061360801,0.9994082116062598,0.06932409012131716,0.9891304347826086,0.010869565217391304,1.0,1,hourly
2024-01-02 12:00:00+10:00,22871.0,22871.0,22870.833333333332,0.5865,,,12,2024-01-02,22.871,0.5864358974358974,249.0,6.0,243.0,6.1,249.0,1399.4,1,0.0,18.6,96,17.9,18.9,1.6,1.6,61,1017.5,941.0,100,22,90,100,4.81,102,11.6,0.09,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,12,1,2,1.2246467991473532e-16,-1.0,0.03439806061360801,0.9994082116062598,0.17793340002858365,0.9759036144578314,0.024096385542168676,1.0,1,hourly
2024-01-02 13:00:00+10:00,14560.0,14560.0,14559.666666666666,0.37325,,,12,2024-01-02,14.56,0.37333333333333335,285.0,1.0,284.0,1.0,285.0,1393.8,1,0.0,18.9,93,17.7,19.0,1.6,1.6,61,1016.9,940.6,100,24,18,100,5.13,111,11.9,0.15,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,13,1,2,-0.2588190451025208,-0.9659258262890683,0.03439806061360801,0.9994082116062598,0.20447696943607405,0.9964912280701754,0.0035087719298245615,1.0,1,hourly
2024-01-02 14:00:00+10:00,20863.0,20863.0,20863.583333333332,0.5348333333333334,,,12,2024-01-02,20.863,0.5349487179487179,344.0,48.0,296.0,51.8,344.0,1310.7,1,0.0,19.5,85,17.0,19.0,0.5,0.5,53,1016.3,940.2,100,46,53,100,5.66,107,12.4,0.33,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,14,1,2,-0.4999999999999998,-0.8660254037844388,0.03439806061360801,0.9994082116062598,0.26245517662317847,0.8604651162790697,0.13953488372093023,1.0,1,hourly
2024-01-02 15:00:00+10:00,11362.0,11362.0,11361.666666666666,0.29133333333333333,,,12,2024-01-02,11.362,0.29133333333333333,277.0,31.0,246.0,37.9,277.0,1155.8,1,0.0,19.5,84,16.7,18.7,0.3,0.3,51,1015.6,939.5,100,46,69,100,6.08,99,12.9,0.37,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,15,1,2,-0.7071067811865471,-0.7071067811865479,0.03439806061360801,0.9994082116062598,0.2396608409759474,0.8880866425992779,0.11191335740072202,1.0,1,hourly
2024-01-02 16:00:00+10:00,13165.0,13165.0,13165.416666666666,0.33758333333333335,,,12,2024-01-02,13.165,0.3375641025641026,136.0,3.0,133.0,4.5,136.0,939.5,1,0.0,18.9,87,16.7,18.7,0.2,0.2,51,1015.3,939.1,100,26,5,100,4.9,89,12.9,0.28,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,16,1,2,-0.8660254037844384,-0.5000000000000004,0.03439806061360801,0.9994082116062598,0.1447578499201703,0.9779411764705882,0.022058823529411766,1.0,1,hourly
2024-01-02 17:00:00+10:00,13167.0,13167.0,13166.5,0.33758333333333335,,,12,2024-01-02,13.167,0.3376153846153846,149.0,7.0,142.0,14.6,148.9,676.6,1,0.0,19.2,89,17.3,19.8,0.0,0.0,3,1015.0,938.9,100,2,0,100,3.82,84,11.2,0.24,1,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,17,1,2,-0.9659258262890683,-0.25881904510252063,0.03439806061360801,0.9994082116062598,0.2202187407626367,0.9530201342281879,0.04697986577181208,0.9993288590604027,1,hourly
2024-01-02 18:00:00+10:00,4099.0,4099.0,4099.0,0.10516666666666667,,,12,2024-01-02,4.099,0.1051025641025641,134.0,31.0,103.0,113.9,133.4,385.0,1,1617.05,19.2,85,16.7,19.8,0.0,0.0,2,1015.3,939.2,74,2,2,73,3.4,88,8.8,0.32,1,1617.05,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,18,1,2,-1.0,-1.8369701987210297e-16,0.03439806061360801,0.9994082116062598,0.34805194805194806,0.7686567164179104,0.23134328358208955,0.9955223880597015,1,hourly
2024-01-02 19:00:00+10:00,1.0,1.0,11.0,0.0,,,12,2024-01-02,0.001,2.564102564102564e-05,38.0,18.0,20.0,173.5,36.8,91.5,0,2819.05,18.4,86,16.0,18.3,0.0,0.0,2,1015.8,939.4,64,5,0,62,4.1,87,9.2,0.29,0,2819.05,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,19,1,2,-0.9659258262890684,0.2588190451025203,0.03439806061360801,0.9994082116062598,0.41530054644808745,0.5263157894736842,0.47368421052631576,0.9684210526315788,1,hourly
2024-01-02 20:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.6,88,15.6,17.4,0.0,0.0,2,1016.1,939.5,50,0,0,50,4.0,89,9.1,0.23,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,20,1,2,-0.8660254037844386,0.5000000000000001,0.03439806061360801,0.9994082116062598,,,,,0,hourly
2024-01-02 21:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,90,15.4,17.0,0.0,0.0,0,1016.6,939.8,5,0,0,5,3.34,99,8.8,0.19,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,21,1,2,-0.7071067811865477,0.7071067811865474,0.03439806061360801,0.9994082116062598,,,,,0,hourly
2024-01-02 22:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.5,91,15.1,16.7,0.0,0.0,0,1017.1,940.2,0,0,0,0,2.92,112,7.6,0.17,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,22,1,2,-0.5000000000000004,0.8660254037844384,0.03439806061360801,0.9994082116062598,,,,,0,hourly
2024-01-02 23:00:00+10:00,0.0,0.0,,0.0,,,12,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.8,86,14.4,16.5,0.0,0.0,0,1017.5,940.6,0,0,0,0,3.18,118,7.4,0.27,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,23,1,2,-0.25881904510252157,0.9659258262890681,0.03439806061360801,0.9994082116062598,,,,,0,hourly
2024-01-03 05:00:00+10:00,343.0,472.5,429.8888888888889,0.012125,,,9,2024-01-03,0.343,0.012115384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.9,88,12.9,14.7,0.0,0.0,0,1015.3,938.1,0,0,0,0,2.1,155,5.4,0.21,0,0.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,5,1,3,0.9659258262890683,0.25881904510252074,0.051584366869408364,0.9986686402879997,,,,,0,hourly
2024-01-03 06:00:00+10:00,2008.0,2008.0,2007.3333333333333,0.051416666666666666,,,12,2024-01-03,2.008,0.051487179487179485,57.0,35.0,22.0,297.1,55.0,125.0,1,3293.22,16.2,84,13.4,16.0,0.0,0.0,0,1016.1,939.1,0,0,0,0,2.39,147,5.0,0.3,1,3293.22,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,6,1,3,1.0,6.123233995736766e-17,0.051584366869408364,0.9986686402879997,0.456,0.38596491228070173,0.6140350877192983,0.9649122807017544,1,hourly
2024-01-03 07:00:00+10:00,8821.0,8821.0,8821.5,0.22616666666666665,,,12,2024-01-03,8.821,0.2261794871794872,256.0,196.0,60.0,653.3,252.7,424.4,1,3600.0,18.5,74,13.8,18.4,0.0,0.0,0,1016.5,940.1,0,0,0,0,2.42,114,5.9,0.55,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,7,1,3,0.9659258262890683,-0.25881904510252063,0.051584366869408364,0.9986686402879997,0.6032045240339303,0.234375,0.765625,0.987109375,1,hourly
2024-01-03 08:00:00+10:00,17594.0,17594.0,17593.75,0.45108333333333334,,,12,2024-01-03,17.594,0.4511282051282051,487.0,410.0,77.0,813.0,484.4,713.4,1,3600.0,20.5,66,14.0,20.2,0.0,0.0,0,1016.5,940.6,0,0,0,0,2.88,110,7.4,0.81,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,8,1,3,0.8660254037844387,-0.49999999999999983,0.051584366869408364,0.9986686402879997,0.6826464816372302,0.15811088295687886,0.8418891170431212,0.9946611909650923,1,hourly
2024-01-03 09:00:00+10:00,24590.0,24590.0,24589.916666666668,0.6305,,,12,2024-01-03,24.59,0.6305128205128205,703.0,616.0,87.0,897.3,701.7,971.1,1,3600.0,22.4,63,15.0,23.3,0.0,0.0,0,1016.0,940.6,0,0,0,0,3.04,99,7.7,1.0,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,9,1,3,0.7071067811865476,-0.7071067811865475,0.051584366869408364,0.9986686402879997,0.7239213263309648,0.12375533428165007,0.8762446657183499,0.9981507823613087,1,hourly
2024-01-03 10:00:00+10:00,27995.0,27995.0,27994.833333333332,0.71775,,,12,2024-01-03,27.995,0.7178205128205128,883.0,788.0,95.0,944.6,882.8,1180.0,1,3600.0,24.0,60,15.7,26.1,0.0,0.0,0,1015.6,940.6,0,0,0,0,3.3,90,8.3,1.2,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,10,1,3,0.49999999999999994,-0.8660254037844387,0.051584366869408364,0.9986686402879997,0.7483050847457627,0.10758776896942242,0.8924122310305775,0.9997734994337485,1,hourly
2024-01-03 11:00:00+10:00,28403.0,28403.0,28403.416666666668,0.7284166666666666,,,12,2024-01-03,28.403,0.7282820512820513,919.0,771.0,148.0,822.5,919.6,1326.0,1,3600.0,25.6,53,15.2,27.5,0.0,0.0,2,1015.1,940.5,66,66,9,0,3.51,95,9.7,1.55,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,11,1,3,0.258819045102521,-0.9659258262890682,0.051584366869408364,0.9986686402879997,0.6930618401206636,0.16104461371055495,0.8389553862894451,1.0006528835690969,1,hourly
2024-01-03 12:00:00+10:00,28258.0,28258.0,28257.416666666668,0.7244999999999999,,,12,2024-01-03,28.258,0.7245641025641025,887.0,655.0,232.0,662.3,887.9,1399.0,1,3600.0,25.9,53,15.5,28.2,0.0,0.0,3,1014.5,940.1,82,81,46,0,2.91,86,8.7,1.59,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,12,1,3,1.2246467991473532e-16,-1.0,0.051584366869408364,0.9986686402879997,0.634024303073624,0.2615558060879369,0.7384441939120632,1.0010146561443067,1,hourly
2024-01-03 13:00:00+10:00,24206.0,24206.0,24206.25,0.62075,,,12,2024-01-03,24.206,0.6206666666666667,557.0,150.0,407.0,152.2,557.2,1394.0,1,2766.43,25.2,56,15.7,25.8,0.0,0.0,1,1014.2,939.6,30,7,24,0,2.61,94,7.6,1.41,1,2766.43,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,13,1,3,-0.2588190451025208,-0.9659258262890683,0.051584366869408364,0.9986686402879997,0.39956958393113345,0.7307001795332136,0.26929982046678635,1.0003590664272892,1,hourly
2024-01-03 14:00:00+10:00,24340.0,24340.0,24340.666666666668,0.624,,,12,2024-01-03,24.34,0.6241025641025642,870.0,700.0,170.0,755.0,870.5,1311.5,1,3600.0,26.3,52,15.8,29.2,0.2,0.2,51,1013.5,939.2,26,16,24,0,1.91,137,6.7,1.63,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,14,1,3,-0.4999999999999998,-0.8660254037844388,0.051584366869408364,0.9986686402879997,0.6633625619519634,0.19540229885057472,0.8045977011494253,1.0005747126436781,1,hourly
2024-01-03 15:00:00+10:00,27133.0,27133.0,27132.666666666668,0.69575,,,12,2024-01-03,27.133,0.6957179487179487,805.0,662.0,143.0,809.4,804.7,1156.9,1,3600.0,26.9,50,15.5,29.0,0.3,0.3,51,1012.8,938.7,34,21,32,0,2.42,142,6.0,1.79,1,3600.0,HumeRidge,31378,39000.0,-27.596272,151.9509,1.0,180.0,Australia/Brisbane,15,1,3,-0.7071067811865471,-0.7071067811865479,0.051584366869408364,0.9986686402879997,0.6958250497017892,0.17763975155279504,0.822360248447205,0.9996273291925466,1,hourly
